clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,i know you will <SP> i know you will <SP> i know that you will <SP> will you still love me <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,see how i leave with <SP> every piece of you <SP> don't underestimate <SP> the things that i will do <SP>,i'm falling in all the good times i find myself longing for change
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,you had my heart <SP> inside of your hand <SP> but you played it <SP> with a beating <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,you had my heart <SP> inside of your hand <SP> and you played it,and hard keeping is so hardcore i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,<SP> we could've had it all <SP> rolling in the deep <SP>,i'm too tired trying to fill that void or do you need more
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,finally <SP> i can see you crystal clear <SP> go ahead <SP> and sell me out <SP> and <SP> i'll lay your ship bare <SP>,what do you need more is there something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> there's a fire starting in my heart <SP> reaching <SP> a fever pitch and <SP> bringing me out the dark <SP>,tell me something girl are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,there's a fire starting in my heart <SP> reaching a fever pitch and <SP> bringing me out the dark <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,to the beat <SP> could've had it all <SP> rolling <SP> in the deep <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,i put you on top <SP> i put you on top <SP> i claimed <SP> you so proud,i'm falling in all the good times i find myself longing for change
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,you call out my name <SP> girl call out my name <SP> and i'll be on my way and <SP> i'll be on my,don't you let it go i'm wonderstruck dancing around all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,i want you to stay <SP> i want you to stay <SP> even though you don't want me <SP>,and hard keeping is so hardcore i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,<SP> so call out my name <SP> call out my name when i kiss you so gently <SP>,i'm too tired trying to fill that void or do you need more
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,you gave me comfort <SP> but falling for you was my mistake <SP>,what do you need more is there something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> we found each other <SP> i helped you out of a broken place <SP>,tell me something girl are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,and openly <SP> and when times were rough <SP> when times were rough <SP> i made sure <SP> i held you close to me,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,girl why can't you wait <SP> girl why can't you wait till i fall out of love <SP> won't <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,it's easy to say but it's never the same <SP> i guess <SP> i kinda liked the way you numbed all the pain,i'm falling in all the good times i find myself longing for change
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,into <SP> nightfall <SP> and you're not here to get me through it all <SP> i let my guard down,don't you let it go i'm wonderstruck dancing around all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,and i tend to close my eyes when it hurts sometimes <SP> i fall into your arms <SP>,and hard keeping is so hardcore i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,i let my guard down and then you pulled the rug <SP> i was getting kinda used to being someone you loved <SP>,i'm too tired trying to fill that void or do you need more
EN-Tenor-1__mixed_voice__speech__0008,EN-Tenor-1,mixed_voice,speech,and then you pulled the rug <SP> i was getting kinda used to being someone you loved <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,somebody to know somebody to have somebody to hold <SP>,what do you need more is there something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> i'm going under <SP> and this time i fear there's <SP> no one to save me <SP> this all or nothing really <SP> got a way of driving me crazy <SP> i need somebody to heal,tell me something girl are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,<SP> now the day bleeds <SP> into nightfall <SP> and you're not here to get me through it all <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,i'll be safe in your sound <SP> till i come back around <SP> for now <SP> the day bleeds <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,what was i made for <SP> taking a drive <SP> i was an ideal <SP> looked so alive,i'm falling in all the good times i find myself longing for change
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,think i forgot <SP> how to be happy something i'm not <SP> but,don't you let it go i'm wonderstruck dancing around all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,but i wanna try i don't know how to feel,and hard keeping is so hardcore i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,cause <SP> i i don't know how to feel,i'm too tired trying to fill that void or do you need more
EN-Tenor-1__mixed_voice__speech__0008,EN-Tenor-1,mixed_voice,speech,something i can be something i wait for,i spent forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__mixed_voice__speech__0009,EN-Tenor-1,mixed_voice,speech,something <SP> i'm made for <SP> something i'm made for,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,but i'm not sure now <SP> what i was <SP> made for,what do you need more is there something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> i used to float now i just fall down i used to know,tell me something girl are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,turns out i'm not real <SP> just something you paid for what was i made for <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,but someday i might someday i might,in all the good times i find myself longing for change in the bad times i fear myself
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,and <SP> when i felt like i was an old cardigan <SP> under someone's bed <SP>,i'm falling in all the good times i find myself longing for change
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,vintage tee brand new phone high heels on cobblestones <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,but now i'm bleeding <SP> cause i knew you stepping on the last train marked me like,and hard keeping is so hardcore i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,was all we needed <SP> you drew stars around my scars,i'm too tired trying to fill that void or do you need more
EN-Tenor-1__mixed_voice__speech__0008,EN-Tenor-1,mixed_voice,speech,when you are young they assume you know nothing <SP> sequin smile black lipstick <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__mixed_voice__speech__0009,EN-Tenor-1,mixed_voice,speech,sensual politics <SP> when you are young they assume you know nothing <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,i <SP> knew you <SP> your heartbeat on the high line <SP> once in twenty lifetimes <SP>,what do you need more is there something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> but i knew you playing hide and seek and <SP> giving me your weekends <SP>,tell me something girl are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,you put me on and said i was your favorite <SP> to kiss in cars and downtown bars,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,a bloodstain <SP> <SP> i knew you <SP> tried <SP> to change the ending <SP> peter losing wendy <SP>,in all the good times i find myself longing for change in the bad times i fear myself
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,you can't see shiny cars <SP> and that's when you need me there with you <SP> i'll always share,i'm falling in all the good times i find myself longing for change
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,you can stand under my umbrella <SP> you can stand under <SP> my umbrella <SP> you can run into my arms it's okay don't be alarmed <SP> come in to me there's no distance in between,and hard keeping is so hardcore i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,said i'll always <SP> be your friend <SP> took an <SP> oath <SP> i'm stick it out to the end <SP> now that it's raining more than ever <SP> know that we'll still have each other <SP>,i'm too tired trying to fill that void or do you need more
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,but you'll still be my star baby cause in the dark <SP>,what do you need more is there something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> you had my heart <SP> and we'll never be worlds apart <SP> maybe in magazines <SP>,tell me something girl are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,because when the sun shines we'll shine together <SP> told you i'll be here forever <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0006,EN-Tenor-1,mixed_voice,speech,our love <SP> so go on let the rain pour <SP> i'll be all you need and more,in all the good times i find myself longing for change in the bad times i fear myself
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,chasing their tails <SP> trying to track us down <SP> cause i <SP>,i'm falling in all the good times i find myself longing for change
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,baby <SP> i know places we won't be found <SP> and they'll be,what do you need more is there something else you are searching for
EN-Tenor-1__mixed_voice__speech__0000,EN-Tenor-1,mixed_voice,speech,<SP> they are the hunters <SP> we are the foxes <SP> and we run <SP>,tell me something girl are you happy in this modern world
EN-Tenor-1__mixed_voice__speech__0003,EN-Tenor-1,mixed_voice,speech,i know places we can hide <SP> i know places <SP> i know places <SP>,in the bad times i fear myself tell me something boy
EN-Tenor-1__mixed_voice__speech__0010,EN-Tenor-1,mixed_voice,speech,boom boom boom even brighter than the moon moon moon <SP>,when the sun goes down and the band won't play i always
EN-Tenor-1__mixed_voice__speech__0002,EN-Tenor-1,mixed_voice,speech,do you ever feel already buried deep <SP> six feet <SP> under screams but no one seems to hear a thing <SP>,i'm falling in all the good times i find myself longing for change
EN-Tenor-1__mixed_voice__speech__0011,EN-Tenor-1,mixed_voice,speech,it's always been inside of you you you <SP> and now it's time to let it through ough ough,remember us this way way
EN-Tenor-1__mixed_voice__speech__0007,EN-Tenor-1,mixed_voice,speech,aah <SP> aah <SP> as you shoot across the sky y y <SP> baby you're a firework <SP>,don't you let it go i'm wonderstruck dancing around all alone
EN-Tenor-1__mixed_voice__speech__0005,EN-Tenor-1,mixed_voice,speech,<SP> just own the night <SP> like the forth of july <SP>,and hard keeping is so hardcore i'm falling
EN-Tenor-1__mixed_voice__speech__0004,EN-Tenor-1,mixed_voice,speech,you just gotta ignite the light <SP> and let it shine,i'm too tired trying to fill that void or do you need more
EN-Tenor-1__mixed_voice__speech__0008,EN-Tenor-1,mixed_voice,speech,come on <SP> let your colours burst <SP> make em go aah <SP>,i spent forever wondering if you knew i was enchanted to meet you
EN-Tenor-1__mixed_voice__speech__0009,EN-Tenor-1,mixed_voice,speech,aah <SP> aah <SP> you're gonna leave em all in awe <SP> awe <SP> awe <SP>,so when i'm all chilled up and i can't find the words every time we say goodbye baby it hurts
EN-Tenor-1__mixed_voice__speech__0001,EN-Tenor-1,mixed_voice,speech,do you <SP> ever feel feel so paper thin <SP> like a house of cards one blow from caving in <SP>,what do you need more is there something else you are searching for
