clean_name,singer_id,technique,group,gt_lyrics,asr_hypothesis
EN-Tenor-1__mixed_falsetto__technique__0002,EN-Tenor-1,mixed_falsetto,technique,you stood there front of me just close enough to touch,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__technique__0008,EN-Tenor-1,mixed_falsetto,technique,whenever you smile,i'm on the deep end watch as i dive in i never meet the ground
EN-Tenor-1__mixed_falsetto__technique__0000,EN-Tenor-1,mixed_falsetto,technique,the way you move is like a full on rainstorm i'm a house of cards,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__control__0006,EN-Tenor-1,mixed_falsetto,control,sparks fly whenever you smile get me with those green eyes baby as the lights go down give me something that'll haunt,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__control__0005,EN-Tenor-1,mixed_falsetto,control,kiss me on the sidewalk take away the pain cause i see,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__control__0007,EN-Tenor-1,mixed_falsetto,control,me when you're not around cause i see sparks fly,when i'm no longer beautiful
EN-Tenor-1__mixed_falsetto__control__0004,EN-Tenor-1,mixed_falsetto,control,drop everything now meet me in the pouring rain,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__control__0003,EN-Tenor-1,mixed_falsetto,control,close enough to hope you couldn't see what i was thinking of,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__control__0001,EN-Tenor-1,mixed_falsetto,control,you're the kinda reckless that should send me run but i kinda know that i won't get far,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__control__0002,EN-Tenor-1,mixed_falsetto,control,you stood there front of me just close enough to touch,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__control__0008,EN-Tenor-1,mixed_falsetto,control,whenever you smile,i'm on the deep end watch as i dive in i never meet the ground
EN-Tenor-1__mixed_falsetto__control__0000,EN-Tenor-1,mixed_falsetto,control,the way you move is like a full on rainstorm i'm a house of cards,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__technique__0006,EN-Tenor-1,mixed_falsetto,technique,sparks fly whenever you smile get me with those green eyes baby as the lights go down give me something that'll haunt,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__technique__0005,EN-Tenor-1,mixed_falsetto,technique,kiss me on the sidewalk take away the pain cause i see,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__technique__0007,EN-Tenor-1,mixed_falsetto,technique,me when you're not around cause i see sparks fly,when i'm no longer beautiful
EN-Tenor-1__mixed_falsetto__technique__0004,EN-Tenor-1,mixed_falsetto,technique,drop everything now meet me in the pouring rain,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__technique__0003,EN-Tenor-1,mixed_falsetto,technique,close enough to hope you couldn't see what i was thinking of,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__technique__0001,EN-Tenor-1,mixed_falsetto,technique,you're the kinda reckless that should send me run but i kinda know that i won't get far,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__technique__0002,EN-Tenor-1,mixed_falsetto,technique,you stood there front of me just close enough to touch,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__technique__0008,EN-Tenor-1,mixed_falsetto,technique,whenever you smile,i'm on the deep end watch as i dive in i never meet the ground
EN-Tenor-1__mixed_falsetto__technique__0000,EN-Tenor-1,mixed_falsetto,technique,the way you move is like a full on rainstorm i'm a house of cards,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__technique__0006,EN-Tenor-1,mixed_falsetto,technique,you'll see me in hindsight tangled up with you all night burning it down,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__technique__0005,EN-Tenor-1,mixed_falsetto,technique,wildest dreams wildest dreams,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__technique__0007,EN-Tenor-1,mixed_falsetto,technique,someday when you leave me i bet these memories follow you around,when i'm no longer beautiful
EN-Tenor-1__mixed_falsetto__technique__0004,EN-Tenor-1,mixed_falsetto,technique,red lips and rosy cheeks say you'll see me again even if it's just in your,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__technique__0003,EN-Tenor-1,mixed_falsetto,technique,say you'll remember me standing in a nice dress staring at the sunset babe,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__technique__0001,EN-Tenor-1,mixed_falsetto,technique,i thought heaven can't help me now nothing lasts forever,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__technique__0002,EN-Tenor-1,mixed_falsetto,technique,but this is gonna take me down he's so tall and handsome as hell he's so bad but does it so well i can see the end as it begins my one condition is,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__technique__0008,EN-Tenor-1,mixed_falsetto,technique,you'll see me in hindsight tangled up with you all night burning it down,i'm on the deep end watch as i dive in i never meet the ground
EN-Tenor-1__mixed_falsetto__technique__0009,EN-Tenor-1,mixed_falsetto,technique,someday when you leave me i bet these memories follow you around,cry through the surface where they can't hurt us we're far from the shallow now
EN-Tenor-1__mixed_falsetto__technique__0000,EN-Tenor-1,mixed_falsetto,technique,he said let's get out of this town drive out of the city away from the crowds,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__control__0006,EN-Tenor-1,mixed_falsetto,control,you'll see me in hindsight tangled up with you all night burning it down,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__control__0005,EN-Tenor-1,mixed_falsetto,control,wildest dreams wildest dreams,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__control__0007,EN-Tenor-1,mixed_falsetto,control,someday when you leave me i bet these memories follow you around,when i'm no longer beautiful
EN-Tenor-1__mixed_falsetto__control__0004,EN-Tenor-1,mixed_falsetto,control,red lips and rosy cheeks say you'll see me again even if it's just in your,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__control__0003,EN-Tenor-1,mixed_falsetto,control,say you'll remember me standing in a nice dress staring at the sunset babe,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__control__0001,EN-Tenor-1,mixed_falsetto,control,i thought heaven can't help me now nothing lasts forever,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__control__0002,EN-Tenor-1,mixed_falsetto,control,but this is gonna take me down he's so tall and handsome as hell he's so bad but does it so well i can see the end as it begins my one condition is,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__control__0008,EN-Tenor-1,mixed_falsetto,control,you'll see me in hindsight tangled up with you all night burning it down,i'm on the deep end watch as i dive in i never meet the ground
EN-Tenor-1__mixed_falsetto__control__0009,EN-Tenor-1,mixed_falsetto,control,someday when you leave me i bet these memories follow you around,cry through the surface where they can't hurt us we're far from the shallow now
EN-Tenor-1__mixed_falsetto__control__0000,EN-Tenor-1,mixed_falsetto,control,he said let's get out of this town drive out of the city away from the crowds,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__technique__0006,EN-Tenor-1,mixed_falsetto,technique,you'll see me in hindsight tangled up with you all night burning it down,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__technique__0005,EN-Tenor-1,mixed_falsetto,technique,wildest dreams wildest dreams,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__technique__0007,EN-Tenor-1,mixed_falsetto,technique,someday when you leave me i bet these memories follow you around,when i'm no longer beautiful
EN-Tenor-1__mixed_falsetto__technique__0004,EN-Tenor-1,mixed_falsetto,technique,red lips and rosy cheeks say you'll see me again even if it's just in your,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__technique__0003,EN-Tenor-1,mixed_falsetto,technique,say you'll remember me standing in a nice dress staring at the sunset babe,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__technique__0001,EN-Tenor-1,mixed_falsetto,technique,i thought heaven can't help me now nothing lasts forever,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__technique__0002,EN-Tenor-1,mixed_falsetto,technique,but this is gonna take me down he's so tall and handsome as hell he's so bad but does it so well i can see the end as it begins my one condition is,oh summer nights mid july when you and i were forever wild
EN-Tenor-1__mixed_falsetto__technique__0008,EN-Tenor-1,mixed_falsetto,technique,you'll see me in hindsight tangled up with you all night burning it down,i'm on the deep end watch as i dive in i never meet the ground
EN-Tenor-1__mixed_falsetto__technique__0009,EN-Tenor-1,mixed_falsetto,technique,someday when you leave me i bet these memories follow you around,cry through the surface where they can't hurt us we're far from the shallow now
EN-Tenor-1__mixed_falsetto__technique__0000,EN-Tenor-1,mixed_falsetto,technique,he said let's get out of this town drive out of the city away from the crowds,i've seen the world down it all have my cake now
EN-Tenor-1__mixed_falsetto__technique__0006,EN-Tenor-1,mixed_falsetto,technique,no one compares to you i'm scared that you won't be waiting on the other side,i know you will i know you will i know that you will will you still love me
EN-Tenor-1__mixed_falsetto__technique__0005,EN-Tenor-1,mixed_falsetto,technique,every time i close my eyes it's like a dark paradise,will you still love me when i got nothing but my aching soul
EN-Tenor-1__mixed_falsetto__technique__0007,EN-Tenor-1,mixed_falsetto,technique,every time i close my eyes it's like a dark paradise,when i'm no longer beautiful
EN-Tenor-1__mixed_falsetto__technique__0004,EN-Tenor-1,mixed_falsetto,technique,it won't leave my head your soul is haunting me and telling me that everything is fine but i wish i was dead,will you still love me when i'm no longer young and beautiful
EN-Tenor-1__mixed_falsetto__technique__0003,EN-Tenor-1,mixed_falsetto,technique,that's how we played it and there's no remedy for memory of faces like a melody,the crazy days city lights the way you play with me like a child
EN-Tenor-1__mixed_falsetto__technique__0001,EN-Tenor-1,mixed_falsetto,technique,ahhh that's how you sang it loving you forever can't be wrong,diamonds brilliant and bare now
EN-Tenor-1__mixed_falsetto__technique__0002,EN-Tenor-1,mixed_falsetto,technique,even though you're not here won't move on ahhh,oh summer nights mid july when you and i were forever wild
