corpus_stem,singer,style,song,group,utt_id,MFA Only,SOFA,gain_sofa_vs_mfa_ms
EN-Tenor-1_Glissando_Stay_Glissando_Group_0009,EN-Tenor-1,Glissando,Stay,Glissando_Group,0009,60.26666666666672,,
EN-Tenor-1_Glissando_What Was I Made For∩╝ƒ_Control_Group_0003,EN-Tenor-1,Glissando,What Was I Made For∩╝ƒ,Control_Group,0003,737.625,,
EN-Tenor-1_Glissando_What Was I Made For∩╝ƒ_Control_Group_0008,EN-Tenor-1,Glissando,What Was I Made For∩╝ƒ,Control_Group,0008,342.1,,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0000,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0000,,35.97622448979582,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0001,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0001,,58.80088235294111,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0002,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0002,,40.28959459459461,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0003,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0003,,34.60566666666666,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0004,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0004,,35.02250000000003,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0005,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0005,,50.29922535211268,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0006,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0006,,60.50861111111117,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0007,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0007,,46.08111111111113,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0008,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0008,,54.05388888888893,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0009,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0009,,30.918095238095265,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0010,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0010,,25.042049180327925,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0011,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0011,,31.231203703703674,
EN-Tenor-1_Glissando_You Belong With Me_Control_Group_0012,EN-Tenor-1,Glissando,You Belong With Me,Control_Group,0012,,100.90034883720944,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0000,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0000,,29.286400000000086,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0001,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0001,37.66666666666666,28.874130434782618,8.79253623188404
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0002,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0002,,34.099404761904815,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0003,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0003,,27.7928571428571,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0004,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0004,71.69230769230764,34.1706756756757,37.52163201663193
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0005,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0005,,36.09911764705875,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0006,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0006,,104.78833333333326,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0007,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0007,,31.443103448275828,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0008,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0008,,80.794375,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0009,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0009,,30.002391304347828,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0010,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0010,,33.076120689655205,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0011,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0011,,26.0861320754717,
EN-Tenor-1_Glissando_You Belong With Me_Glissando_Group_0012,EN-Tenor-1,Glissando,You Belong With Me,Glissando_Group,0012,,30.124215686274514,
EN-Tenor-1_Glissando_You Belong With Me_Paired_Speech_Group_0002,EN-Tenor-1,Glissando,You Belong With Me,Paired_Speech_Group,0002,,24.831914893617004,
EN-Tenor-1_Glissando_You Belong With Me_Paired_Speech_Group_0003,EN-Tenor-1,Glissando,You Belong With Me,Paired_Speech_Group,0003,,31.77053571428572,
EN-Tenor-1_Glissando_You Belong With Me_Paired_Speech_Group_0004,EN-Tenor-1,Glissando,You Belong With Me,Paired_Speech_Group,0004,,20.158717948717886,
EN-Tenor-1_Glissando_You Belong With Me_Paired_Speech_Group_0005,EN-Tenor-1,Glissando,You Belong With Me,Paired_Speech_Group,0005,,24.081202531645573,
EN-Tenor-1_Glissando_You Belong With Me_Paired_Speech_Group_0007,EN-Tenor-1,Glissando,You Belong With Me,Paired_Speech_Group,0007,,26.369843749999998,
EN-Tenor-1_Glissando_You Belong With Me_Paired_Speech_Group_0008,EN-Tenor-1,Glissando,You Belong With Me,Paired_Speech_Group,0008,,13.72724999999997,
EN-Tenor-1_Glissando_You Belong With Me_Paired_Speech_Group_0012,EN-Tenor-1,Glissando,You Belong With Me,Paired_Speech_Group,0012,,24.4991818181818,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Always Remember Us This Way_Control_Group_0008,EN-Tenor-1,Mixed_Voice_and_Falsetto,Always Remember Us This Way,Control_Group,0008,86.43333333333337,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Always Remember Us This Way_Control_Group_0015,EN-Tenor-1,Mixed_Voice_and_Falsetto,Always Remember Us This Way,Control_Group,0015,,49.5613333333333,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Always Remember Us This Way_Falsetto_Group_0013,EN-Tenor-1,Mixed_Voice_and_Falsetto,Always Remember Us This Way,Falsetto_Group,0013,110.81818181818174,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Always Remember Us This Way_Falsetto_Group_0015,EN-Tenor-1,Mixed_Voice_and_Falsetto,Always Remember Us This Way,Falsetto_Group,0015,,61.64533333333333,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Always Remember Us This Way_Mixed_Voice_Group_0015,EN-Tenor-1,Mixed_Voice_and_Falsetto,Always Remember Us This Way,Mixed_Voice_Group,0015,,81.88250000000002,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Always Remember Us This Way_Paired_Speech_Group_0015,EN-Tenor-1,Mixed_Voice_and_Falsetto,Always Remember Us This Way,Paired_Speech_Group,0015,,21.878437500000018,
EN-Tenor-1_Mixed_Voice_and_Falsetto_August_Control_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,August,Control_Group,0001,108.68750000000006,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_August_Control_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,August,Control_Group,0006,17.49107142857142,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Back to December_Control_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Back to December,Control_Group,0001,47.071428571428584,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Back to December_Falsetto_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Back to December,Falsetto_Group,0007,48.972222222222186,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Back to December_Mixed_Voice_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,Back to December,Mixed_Voice_Group,0005,53.04166666666669,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Blank Space_Paired_Speech_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Blank Space,Paired_Speech_Group,0002,11.743902439024382,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Call Out My Name_Control_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Call Out My Name,Control_Group,0004,91.09999999999992,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Call Out My Name_Control_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Call Out My Name,Control_Group,0007,78.04411764705891,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Cardigan_Mixed_Voice_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,Cardigan,Mixed_Voice_Group,0005,40.46341463414631,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Cardigan_Mixed_Voice_Group_0009,EN-Tenor-1,Mixed_Voice_and_Falsetto,Cardigan,Mixed_Voice_Group,0009,77.64851851851851,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Cardigan_Paired_Speech_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Cardigan,Paired_Speech_Group,0000,20.932432432432424,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Cardigan_Paired_Speech_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Cardigan,Paired_Speech_Group,0002,18.387500000000053,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Dark Paradise_Mixed_Voice_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Dark Paradise,Mixed_Voice_Group,0004,28.448275862068954,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Dark Paradise_Mixed_Voice_Group_0008,EN-Tenor-1,Mixed_Voice_and_Falsetto,Dark Paradise,Mixed_Voice_Group,0008,37.000000000000014,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Dark Paradise_Paired_Speech_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Dark Paradise,Paired_Speech_Group,0007,19.965517241379334,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Diamonds_Control_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Diamonds,Control_Group,0004,29.781250000000036,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Diamonds_Control_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Diamonds,Control_Group,0006,33.37804878048775,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Diamonds_Falsetto_Group_0008,EN-Tenor-1,Mixed_Voice_and_Falsetto,Diamonds,Falsetto_Group,0008,54.883333333333404,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Enchanted_Paired_Speech_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Enchanted,Paired_Speech_Group,0000,13.520408163265332,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Exile_Mixed_Voice_Group_0003,EN-Tenor-1,Mixed_Voice_and_Falsetto,Exile,Mixed_Voice_Group,0003,33.31428571428575,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Firework_Control_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Firework,Control_Group,0007,88.49999999999997,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Firework_Mixed_Voice_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Firework,Mixed_Voice_Group,0002,19.946428571428587,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Firework_Paired_Speech_Group_0003,EN-Tenor-1,Mixed_Voice_and_Falsetto,Firework,Paired_Speech_Group,0003,18.702702702702695,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Firework_Paired_Speech_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,Firework,Paired_Speech_Group,0005,14.75000000000002,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_I Knew You Were Trouble_Control_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,I Knew You Were Trouble,Control_Group,0004,37.328125000000014,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_I Knew You Were Trouble_Paired_Speech_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,I Knew You Were Trouble,Paired_Speech_Group,0002,20.581632653061266,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Lavender Haze_Falsetto_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Lavender Haze,Falsetto_Group,0001,241.77777777777789,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Lavender Haze_Mixed_Voice_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Lavender Haze,Mixed_Voice_Group,0006,22.49999999999999,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Look What You Make Me Do_Paired_Speech_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Look What You Make Me Do,Paired_Speech_Group,0000,16.783783783783786,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love Story_Control_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love Story,Control_Group,0000,25.383333333333226,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Control_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Control_Group,0006,20.736842105263168,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Control_Group_0012,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Control_Group,0012,,86.09722222222213,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Control_Group_0013,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Control_Group,0013,,54.61277777777778,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Control_Group_0014,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Control_Group,0014,,78.15366666666662,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Falsetto_Group_0012,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Falsetto_Group,0012,,147.6946875,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Falsetto_Group_0013,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Falsetto_Group,0013,,618.3687500000001,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Falsetto_Group_0014,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Falsetto_Group,0014,,27.245147058823548,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Mixed_Voice_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Mixed_Voice_Group,0001,52.714285714285744,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Mixed_Voice_Group_0012,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Mixed_Voice_Group,0012,,90.49666666666664,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Mixed_Voice_Group_0013,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Mixed_Voice_Group,0013,,418.63000000000005,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Mixed_Voice_Group_0014,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Mixed_Voice_Group,0014,26.513513513513473,42.31343749999999,-15.799923986486519
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Paired_Speech_Group_0012,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Paired_Speech_Group,0012,,55.61800000000003,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Paired_Speech_Group_0013,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Paired_Speech_Group,0013,,17.193333333333342,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Love on the Brain_Paired_Speech_Group_0014,EN-Tenor-1,Mixed_Voice_and_Falsetto,Love on the Brain,Paired_Speech_Group,0014,,22.730394736842143,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Rolling in the Deep_Falsetto_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Rolling in the Deep,Falsetto_Group,0001,45.13636363636363,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Rolling in the Deep_Mixed_Voice_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Rolling in the Deep,Mixed_Voice_Group,0002,21.217391304347817,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Rolling in the Deep_Paired_Speech_Group_0003,EN-Tenor-1,Mixed_Voice_and_Falsetto,Rolling in the Deep,Paired_Speech_Group,0003,20.902173913043477,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Shallow_Control_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Shallow,Control_Group,0001,43.89583333333335,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Shallow_Mixed_Voice_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Shallow,Mixed_Voice_Group,0002,62.339285714285786,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Shallow_Mixed_Voice_Group_0011,EN-Tenor-1,Mixed_Voice_and_Falsetto,Shallow,Mixed_Voice_Group,0011,112.39999999999998,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Someone You Loved_Control_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Someone You Loved,Control_Group,0001,29.483870967741936,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Someone You Loved_Falsetto_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Someone You Loved,Falsetto_Group,0007,30.53488372093012,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Someone You Loved_Paired_Speech_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Someone You Loved,Paired_Speech_Group,0004,13.49999999999999,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Sparks Fly_Control_Group_0008,EN-Tenor-1,Mixed_Voice_and_Falsetto,Sparks Fly,Control_Group,0008,41.5,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Sparks Fly_Mixed_Voice_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Sparks Fly,Mixed_Voice_Group,0002,13.517857142857235,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Sparks Fly_Paired_Speech_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Sparks Fly,Paired_Speech_Group,0002,12.651515151515127,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Sparks Fly_Paired_Speech_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,Sparks Fly,Paired_Speech_Group,0005,16.812500000000018,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Style_Mixed_Voice_Group_0003,EN-Tenor-1,Mixed_Voice_and_Falsetto,Style,Mixed_Voice_Group,0003,42.14062500000003,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Style_Mixed_Voice_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Style,Mixed_Voice_Group,0004,23.95454545454549,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Style_Paired_Speech_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Style,Paired_Speech_Group,0000,17.80000000000001,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Summertime Sadness_Control_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Summertime Sadness,Control_Group,0001,48.013888888888864,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Summertime Sadness_Control_Group_0004,EN-Tenor-1,Mixed_Voice_and_Falsetto,Summertime Sadness,Control_Group,0004,18.82758620689655,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Summertime Sadness_Mixed_Voice_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Summertime Sadness,Mixed_Voice_Group,0006,10.499999999999977,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Summertime Sadness_Paired_Speech_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Summertime Sadness,Paired_Speech_Group,0002,16.943396226415114,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Summertime Sadness_Paired_Speech_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Summertime Sadness,Paired_Speech_Group,0006,13.44791666666665,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Take a Bow_Control_Group_0011,EN-Tenor-1,Mixed_Voice_and_Falsetto,Take a Bow,Control_Group,0011,,66.45092592592594,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Take a Bow_Falsetto_Group_0011,EN-Tenor-1,Mixed_Voice_and_Falsetto,Take a Bow,Falsetto_Group,0011,,53.20099999999996,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Take a Bow_Mixed_Voice_Group_0010,EN-Tenor-1,Mixed_Voice_and_Falsetto,Take a Bow,Mixed_Voice_Group,0010,81.58823529411765,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Take a Bow_Mixed_Voice_Group_0011,EN-Tenor-1,Mixed_Voice_and_Falsetto,Take a Bow,Mixed_Voice_Group,0011,,66.58107142857133,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Take a Bow_Paired_Speech_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,Take a Bow,Paired_Speech_Group,0007,17.52631578947368,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Take a Bow_Paired_Speech_Group_0011,EN-Tenor-1,Mixed_Voice_and_Falsetto,Take a Bow,Paired_Speech_Group,0011,,25.98799999999998,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Talking to the Moon_Mixed_Voice_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,Talking to the Moon,Mixed_Voice_Group,0005,207.75,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Talking to the Moon_Mixed_Voice_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Talking to the Moon,Mixed_Voice_Group,0006,80.00000000000001,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Talking to the Moon_Paired_Speech_Group_0003,EN-Tenor-1,Mixed_Voice_and_Falsetto,Talking to the Moon,Paired_Speech_Group,0003,22.78787878787881,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Umbrella_Falsetto_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Umbrella,Falsetto_Group,0002,63.13333333333329,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Umbrella_Paired_Speech_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Umbrella,Paired_Speech_Group,0000,14.279069767441834,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Unconditionally_Falsetto_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,Unconditionally,Falsetto_Group,0006,27.23387096774195,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_What Was I Made For∩╝ƒ_Falsetto_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,What Was I Made For∩╝ƒ,Falsetto_Group,0001,21.84210526315792,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_What Was I Made For∩╝ƒ_Mixed_Voice_Group_0007,EN-Tenor-1,Mixed_Voice_and_Falsetto,What Was I Made For∩╝ƒ,Mixed_Voice_Group,0007,23.370967741935413,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_What Was I Made For∩╝ƒ_Mixed_Voice_Group_0009,EN-Tenor-1,Mixed_Voice_and_Falsetto,What Was I Made For∩╝ƒ,Mixed_Voice_Group,0009,70.30555555555561,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_What Was I Made For∩╝ƒ_Paired_Speech_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,What Was I Made For∩╝ƒ,Paired_Speech_Group,0001,16.391304347826093,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Wildest Dreams_Falsetto_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Wildest Dreams,Falsetto_Group,0002,33.81249999999993,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Wildest Dreams_Paired_Speech_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Wildest Dreams,Paired_Speech_Group,0000,12.255102040816283,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Control_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Control_Group,0005,55.71428571428568,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Control_Group_0008,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Control_Group,0008,,24.025714285714354,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Control_Group_0009,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Control_Group,0009,,30.838240740740773,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Control_Group_0010,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Control_Group,0010,,46.061960784313726,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Falsetto_Group_0008,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Falsetto_Group,0008,,32.73324074074075,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Falsetto_Group_0009,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Falsetto_Group,0009,,29.375882352941172,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Falsetto_Group_0010,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Falsetto_Group,0010,,54.125348837209216,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Mixed_Voice_Group_0006,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Mixed_Voice_Group,0006,26.42982456140353,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Mixed_Voice_Group_0008,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Mixed_Voice_Group,0008,,30.872796610169505,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Mixed_Voice_Group_0009,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Mixed_Voice_Group,0009,,34.056037735849074,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Mixed_Voice_Group_0010,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Mixed_Voice_Group,0010,,41.83254901960788,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Paired_Speech_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Paired_Speech_Group,0000,14.945454545454545,,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Paired_Speech_Group_0005,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Paired_Speech_Group,0005,,26.6522222222222,
EN-Tenor-1_Mixed_Voice_and_Falsetto_You Belong With Me_Paired_Speech_Group_0010,EN-Tenor-1,Mixed_Voice_and_Falsetto,You Belong With Me,Paired_Speech_Group,0010,,22.768796296296255,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Control_Group_0000,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Control_Group,0000,,45.00761904761907,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Control_Group_0001,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Control_Group,0001,,43.255952380952394,
EN-Tenor-1_Mixed_Voice_and_Falsetto_Young and Beautiful_Control_Group_0002,EN-Tenor-1,Mixed_Voice_and_Falsetto,Young and Beautiful,Control_Group,0002,,41.737,
